# Reference library (divisor): control
# Comparison library (numerator): AS
Orientation of counted reads relative to the strand location of the annotation	Sequence name	Source	Feature	Start	End	Score	Strand	Frame	Attributes	AS_C1 raw countings	AS_C2 raw countings	AS_C3 raw countings	control_A1 raw countings	control_A2 raw countings	control_A3 raw countings	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
sense	CP032924.1	Genbank	gene	84143	84934	.	-	.	ID=gene-At1D1108_51030;Name=At1D1108_51030;gbkey=Gene;gene_biotype=protein_coding;locus_tag=At1D1108_51030	1.5916666666666668	21.108333333333334	5.066666666666666	13.625	8.541666666666666	29.05	10.6079090470764	-0.545968220962845	0.40306015630168	-1.35455765703173	0.175558531856261	NA
sense	CP032924.1	Genbank	CDS	84143	84934	.	-	0	ID=cds-AYM14729.1;Parent=gene-At1D1108_51030;Dbxref=NCBI_GP:AYM14729.1;Name=AYM14729.1;gbkey=CDS;locus_tag=At1D1108_51030;product=hypothetical protein;protein_id=AYM14729.1;transl_table=11	1.5916666666666668	21.108333333333334	5.066666666666666	13.625	8.541666666666666	29.05	10.6079090470764	-0.545968220962845	0.40306015630168	-1.35455765703173	0.175558531856261	NA
sense	CP032924.1	Genbank	gene	85183	86523	.	+	.	ID=gene-At1D1108_51040;Name=At1D1108_51040;gbkey=Gene;gene_biotype=protein_coding;locus_tag=At1D1108_51040	8.004310344827587	43.78448275862069	9.254310344827587	20.004310344827587	16.754310344827587	84.76293103448276	21.7986887263295	-0.428204223128657	0.375665596423774	-1.1398547729817	0.254346809972605	0.999958075701613
sense	CP032924.1	Genbank	CDS	85183	86523	.	+	0	ID=cds-AYM14730.1;Parent=gene-At1D1108_51040;Dbxref=NCBI_GP:AYM14730.1;Name=AYM14730.1;gbkey=CDS;locus_tag=At1D1108_51040;product=transposase;protein_id=AYM14730.1;transl_table=11	8.004310344827587	43.78448275862069	9.254310344827587	20.004310344827587	16.754310344827587	84.76293103448276	21.7986887263295	-0.428204223128657	0.375665596423774	-1.1398547729817	0.254346809972605	0.999958075701613
sense	CP032924.1	Genbank	gene	86736	87890	.	+	.	ID=gene-At1D1108_51050;Name=At1D1108_51050;gbkey=Gene;gene_biotype=protein_coding;locus_tag=At1D1108_51050	3.2543103448275863	39.28448275862069	17.504310344827587	25.004310344827587	25.754310344827587	88.76293103448276	25.2992875236676	-0.665962973355809	0.386750644241489	-1.72194405690499	0.0850796530387716	0.999958075701613
sense	CP032924.1	Genbank	CDS	86736	87890	.	+	0	ID=cds-AYM14731.1;Parent=gene-At1D1108_51050;Dbxref=NCBI_GP:AYM14731.1;Name=AYM14731.1;gbkey=CDS;locus_tag=At1D1108_51050;product=hypothetical protein;protein_id=AYM14731.1;transl_table=11	3.2543103448275863	39.28448275862069	17.504310344827587	25.004310344827587	25.754310344827587	88.76293103448276	25.2992875236676	-0.665962973355809	0.386750644241489	-1.72194405690499	0.0850796530387716	0.999958075701613
sense	CP032924.1	Genbank	gene	87913	88698	.	+	.	ID=gene-At1D1108_51060;Name=At1D1108_51060;gbkey=Gene;gene_biotype=protein_coding;locus_tag=At1D1108_51060	1.7543103448275863	28.28448275862069	1.2543103448275863	3.5043103448275863	2.0043103448275863	44.26293103448276	5.92385960898649	-0.0720576938495186	0.408210106792765	-0.176521092080897	0.859884579766704	NA
sense	CP032924.1	Genbank	CDS	87913	88698	.	+	0	ID=cds-AYM14732.1;Parent=gene-At1D1108_51060;Dbxref=NCBI_GP:AYM14732.1;Name=AYM14732.1;gbkey=CDS;locus_tag=At1D1108_51060;product=hypothetical protein;protein_id=AYM14732.1;transl_table=11	1.7543103448275863	28.28448275862069	1.2543103448275863	3.5043103448275863	2.0043103448275863	44.26293103448276	5.92385960898649	-0.0720576938495186	0.408210106792765	-0.176521092080897	0.859884579766704	NA
sense	CP032924.1	Genbank	gene	88712	89080	.	+	.	ID=gene-At1D1108_51070;Name=At1D1108_51070;gbkey=Gene;gene_biotype=protein_coding;locus_tag=At1D1108_51070	3.0043103448275863	12.28448275862069	5.004310344827586	4.504310344827586	1.5043103448275863	9.262931034482758	5.58302729342834	0.303196169607878	0.406735478894153	0.74543821559953	0.456006848620403	NA
sense	CP032924.1	Genbank	CDS	88712	89080	.	+	0	ID=cds-AYM14733.1;Parent=gene-At1D1108_51070;Dbxref=NCBI_GP:AYM14733.1;Name=AYM14733.1;gbkey=CDS;locus_tag=At1D1108_51070;product=hypothetical protein;protein_id=AYM14733.1;transl_table=11	3.0043103448275863	12.28448275862069	5.004310344827586	4.504310344827586	1.5043103448275863	9.262931034482758	5.58302729342834	0.303196169607878	0.406735478894153	0.74543821559953	0.456006848620403	NA
sense	CP032924.1	Genbank	gene	89169	90689	.	-	.	ID=gene-At1D1108_51080;Name=At1D1108_51080;gbkey=Gene;gene_biotype=protein_coding;locus_tag=At1D1108_51080	0.5916666666666667	32.858333333333334	5.066666666666666	4.625	7.541666666666666	89.55	10.3484294679004	-0.485400796256994	0.401115369803576	-1.21012764106918	0.226229918199587	NA
sense	CP032924.1	Genbank	CDS	89169	90689	.	-	0	ID=cds-AYM14734.1;Parent=gene-At1D1108_51080;Dbxref=NCBI_GP:AYM14734.1;Name=AYM14734.1;gbkey=CDS;locus_tag=At1D1108_51080;product=hypothetical protein;protein_id=AYM14734.1;transl_table=11	0.5916666666666667	32.858333333333334	5.066666666666666	4.625	7.541666666666666	89.55	10.3484294679004	-0.485400796256994	0.401115369803576	-1.21012764106918	0.226229918199587	NA
sense	CP032924.1	Genbank	gene	90712	91794	.	-	.	ID=gene-At1D1108_51090;Name=At1D1108_51090;gbkey=Gene;gene_biotype=protein_coding;locus_tag=At1D1108_51090	0.8416666666666667	24.525000000000002	4.066666666666666	6.625	3.5416666666666665	56.383333333333326	7.75274145445565	-0.362563378622283	0.406441439685557	-0.89204333815661	0.372369703643811	NA
sense	CP032924.1	Genbank	CDS	90712	91794	.	-	0	ID=cds-AYM14735.1;Parent=gene-At1D1108_51090;Dbxref=NCBI_GP:AYM14735.1;Name=AYM14735.1;gbkey=CDS;locus_tag=At1D1108_51090;product=hypothetical protein;protein_id=AYM14735.1;transl_table=11	0.8416666666666667	24.525000000000002	4.066666666666666	6.625	3.5416666666666665	56.383333333333326	7.75274145445565	-0.362563378622283	0.406441439685557	-0.89204333815661	0.372369703643811	NA
sense	CP032924.1	Genbank	gene	91851	92159	.	-	.	ID=gene-At1D1108_51100;Name=At1D1108_51100;gbkey=Gene;gene_biotype=protein_coding;locus_tag=At1D1108_51100	0.3416666666666667	5.775	1.5666666666666667	0.12499999999999999	1.5416666666666665	15.133333333333333	1.95342437338165	-0.0858291357946301	0.352647515584932	-0.243385057320669	0.807707118374799	NA
sense	CP032924.1	Genbank	CDS	91851	92159	.	-	0	ID=cds-AYM14736.1;Parent=gene-At1D1108_51100;Dbxref=NCBI_GP:AYM14736.1;Name=AYM14736.1;gbkey=CDS;locus_tag=At1D1108_51100;product=hypothetical protein;protein_id=AYM14736.1;transl_table=11	0.3416666666666667	5.775	1.5666666666666667	0.12499999999999999	1.5416666666666665	15.133333333333333	1.95342437338165	-0.0858291357946301	0.352647515584932	-0.243385057320669	0.807707118374799	NA
sense	CP032924.1	Genbank	gene	92173	93912	.	-	.	ID=gene-At1D1108_51110;Name=ilvD;gbkey=Gene;gene=ilvD;gene_biotype=protein_coding;locus_tag=At1D1108_51110	2.091666666666667	40.525	6.816666666666666	10.875	5.791666666666666	80.63333333333333	12.3423763520482	-0.307064635443124	0.388155728587418	-0.79108618739339	0.428893698886295	0.999958075701613
sense	CP032924.1	Genbank	CDS	92173	93912	.	-	0	ID=cds-AYM14737.1;Parent=gene-At1D1108_51110;Dbxref=NCBI_GP:AYM14737.1;Name=AYM14737.1;gbkey=CDS;gene=ilvD;locus_tag=At1D1108_51110;product=dihydroxy-acid dehydratase;protein_id=AYM14737.1;transl_table=11	2.091666666666667	40.525	6.816666666666666	10.875	5.791666666666666	80.63333333333333	12.3423763520482	-0.307064635443124	0.388155728587418	-0.79108618739339	0.428893698886295	0.999958075701613
sense	CP032924.1	Genbank	gene	93915	95291	.	-	.	ID=gene-At1D1108_51120;Name=At1D1108_51120;gbkey=Gene;gene_biotype=protein_coding;locus_tag=At1D1108_51120	33.34166666666667	56.775	58.06666666666666	47.375	47.79166666666667	111.05	64.469107213953	0.092467302247296	0.408878636198148	0.226148529321755	0.821085901185535	0.999958075701613
sense	CP032924.1	Genbank	CDS	93915	95291	.	-	0	ID=cds-AYM14738.1;Parent=gene-At1D1108_51120;Dbxref=NCBI_GP:AYM14738.1;Name=AYM14738.1;gbkey=CDS;locus_tag=At1D1108_51120;product=hypothetical protein;protein_id=AYM14738.1;transl_table=11	33.34166666666667	56.775	58.06666666666666	47.375	47.79166666666667	111.05	64.469107213953	0.092467302247296	0.408878636198148	0.226148529321755	0.821085901185535	0.999958075701613
sense	CP032924.1	Genbank	gene	95398	95847	.	-	.	ID=gene-At1D1108_51130;Name=At1D1108_51130;gbkey=Gene;gene_biotype=protein_coding;locus_tag=At1D1108_51130	1.8416666666666668	13.525	2.3166666666666664	3.625	0.7916666666666666	24.05	4.40697145323259	-0.00667179849193895	0.404919995414736	-0.016476831392595	0.986853985450012	NA
sense	CP032924.1	Genbank	CDS	95398	95847	.	-	0	ID=cds-AYM14739.1;Parent=gene-At1D1108_51130;Dbxref=NCBI_GP:AYM14739.1;Name=AYM14739.1;gbkey=CDS;locus_tag=At1D1108_51130;product=hypothetical protein;protein_id=AYM14739.1;transl_table=11	1.8416666666666668	13.525	2.3166666666666664	3.625	0.7916666666666666	24.05	4.40697145323259	-0.00667179849193895	0.404919995414736	-0.016476831392595	0.986853985450012	NA
sense	CP032924.1	Genbank	gene	95844	96641	.	-	.	ID=gene-At1D1108_51140;Name=At1D1108_51140;gbkey=Gene;gene_biotype=protein_coding;locus_tag=At1D1108_51140	2.091666666666667	29.275	7.566666666666666	3.625	4.791666666666667	47.05	8.72792406798076	0.0930172756104162	0.402506157876676	0.231095285848809	0.817240777357127	NA
sense	CP032924.1	Genbank	CDS	95844	96641	.	-	0	ID=cds-AYM14740.1;Parent=gene-At1D1108_51140;Dbxref=NCBI_GP:AYM14740.1;Name=AYM14740.1;gbkey=CDS;locus_tag=At1D1108_51140;product=hypothetical protein;protein_id=AYM14740.1;transl_table=11	2.091666666666667	29.275	7.566666666666666	3.625	4.791666666666667	47.05	8.72792406798076	0.0930172756104162	0.402506157876676	0.231095285848809	0.817240777357127	NA
sense	CP032924.1	Genbank	gene	96765	98363	.	+	.	ID=gene-At1D1108_51150;Name=At1D1108_51150;gbkey=Gene;gene_biotype=protein_coding;locus_tag=At1D1108_51150	3.0043103448275863	60.53448275862069	14.504310344827587	11.504310344827587	11.004310344827587	101.51293103448276	18.4256330244883	-0.0897819691022473	0.371951685880564	-0.241380729031235	0.809260047247584	0.999958075701613
sense	CP032924.1	Genbank	CDS	96765	98363	.	+	0	ID=cds-AYM14741.1;Parent=gene-At1D1108_51150;Dbxref=NCBI_GP:AYM14741.1;Name=AYM14741.1;gbkey=CDS;locus_tag=At1D1108_51150;product=hypothetical protein;protein_id=AYM14741.1;transl_table=11	3.0043103448275863	60.53448275862069	14.504310344827587	11.504310344827587	11.004310344827587	101.51293103448276	18.4256330244883	-0.0897819691022473	0.371951685880564	-0.241380729031235	0.809260047247584	0.999958075701613
sense	CP032924.1	Genbank	gene	98379	99284	.	-	.	ID=gene-At1D1108_51160;Name=At1D1108_51160;gbkey=Gene;gene_biotype=protein_coding;locus_tag=At1D1108_51160	9.091666666666667	45.608333333333334	6.566666666666666	7.625	13.541666666666666	67.55	17.4704808475697	-0.00802382699773081	0.382288520010666	-0.0209889300298815	0.983254486288406	0.999958075701613
sense	CP032924.1	Genbank	CDS	98379	99284	.	-	0	ID=cds-AYM14742.1;Parent=gene-At1D1108_51160;Dbxref=NCBI_GP:AYM14742.1;Name=AYM14742.1;gbkey=CDS;locus_tag=At1D1108_51160;product=membrane protein;protein_id=AYM14742.1;transl_table=11	9.091666666666667	45.608333333333334	6.566666666666666	7.625	13.541666666666666	67.55	17.4704808475697	-0.00802382699773081	0.382288520010666	-0.0209889300298815	0.983254486288406	0.999958075701613
sense	CP032924.1	Genbank	gene	99605	100609	.	+	.	ID=gene-At1D1108_51170;Name=At1D1108_51170;gbkey=Gene;gene_biotype=protein_coding;locus_tag=At1D1108_51170	10.504310344827587	40.951149425287355	16.004310344827587	31.504310344827587	19.254310344827587	71.76293103448276	28.0140796268117	-0.315253264167226	0.390881640834465	-0.806518473198727	0.419943960777276	0.999958075701613
sense	CP032924.1	Genbank	CDS	99605	100609	.	+	0	ID=cds-AYM14743.1;Parent=gene-At1D1108_51170;Dbxref=NCBI_GP:AYM14743.1;Name=AYM14743.1;gbkey=CDS;locus_tag=At1D1108_51170;product=hypothetical protein;protein_id=AYM14743.1;transl_table=11	10.504310344827587	40.951149425287355	16.004310344827587	31.504310344827587	19.254310344827587	71.76293103448276	28.0140796268117	-0.315253264167226	0.390881640834465	-0.806518473198727	0.419943960777276	0.999958075701613
sense	CP032924.1	Genbank	gene	100667	101140	.	+	.	ID=gene-At1D1108_51180;Name=At1D1108_51180;gbkey=Gene;gene_biotype=protein_coding;locus_tag=At1D1108_51180	15.254310344827587	31.201149425287355	22.254310344827587	46.50431034482759	23.504310344827587	52.01293103448276	35.5269319246888	-0.282012887536953	0.406760978123727	-0.693313524905459	0.488112817164745	0.999958075701613
sense	CP032924.1	Genbank	CDS	100667	101140	.	+	0	ID=cds-AYM14744.1;Parent=gene-At1D1108_51180;Dbxref=NCBI_GP:AYM14744.1;Name=AYM14744.1;gbkey=CDS;locus_tag=At1D1108_51180;product=hypothetical protein;protein_id=AYM14744.1;transl_table=11	15.254310344827587	31.201149425287355	22.254310344827587	46.50431034482759	23.504310344827587	52.01293103448276	35.5269319246888	-0.282012887536953	0.406760978123727	-0.693313524905459	0.488112817164745	0.999958075701613
sense	CP032924.1	Genbank	gene	101145	102653	.	+	.	ID=gene-At1D1108_51190;Name=tctA;gbkey=Gene;gene=tctA;gene_biotype=protein_coding;locus_tag=At1D1108_51190	12.254310344827587	62.951149425287355	21.254310344827587	26.004310344827587	19.754310344827587	107.76293103448276	31.0426165073601	-0.109118568437137	0.378472589815448	-0.288313001716572	0.773107155590026	0.999958075701613
sense	CP032924.1	Genbank	CDS	101145	102653	.	+	0	ID=cds-AYM14745.1;Parent=gene-At1D1108_51190;Dbxref=NCBI_GP:AYM14745.1;Name=AYM14745.1;gbkey=CDS;gene=tctA;locus_tag=At1D1108_51190;product=tripartite tricarboxylate transporter TctA;protein_id=AYM14745.1;transl_table=11	12.254310344827587	62.951149425287355	21.254310344827587	26.004310344827587	19.754310344827587	107.76293103448276	31.0426165073601	-0.109118568437137	0.378472589815448	-0.288313001716572	0.773107155590026	0.999958075701613
sense	CP032924.1	Genbank	gene	102650	103552	.	-	.	ID=gene-At1D1108_51200;Name=At1D1108_51200;gbkey=Gene;gene_biotype=protein_coding;locus_tag=At1D1108_51200	4.091666666666667	36.108333333333334	10.066666666666666	18.125	8.041666666666666	70.05	15.7882231561277	-0.34159409070548	0.379145113834481	-0.900958704836706	0.367610276382865	0.999958075701613
sense	CP032924.1	Genbank	CDS	102650	103552	.	-	0	ID=cds-AYM14746.1;Parent=gene-At1D1108_51200;Dbxref=NCBI_GP:AYM14746.1;Name=AYM14746.1;gbkey=CDS;locus_tag=At1D1108_51200;product=hypothetical protein;protein_id=AYM14746.1;transl_table=11	4.091666666666667	36.108333333333334	10.066666666666666	18.125	8.041666666666666	70.05	15.7882231561277	-0.34159409070548	0.379145113834481	-0.900958704836706	0.367610276382865	0.999958075701613
sense	CP032924.1	Genbank	gene	103654	104853	.	+	.	ID=gene-At1D1108_51210;Name=At1D1108_51210;gbkey=Gene;gene_biotype=protein_coding;locus_tag=At1D1108_51210	1.5043103448275863	31.53448275862069	4.504310344827586	8.004310344827587	8.004310344827587	86.01293103448276	11.4062008476072	-0.522331641514643	0.392265398409203	-1.33157715065594	0.182999177434227	NA
sense	CP032924.1	Genbank	CDS	103654	104853	.	+	0	ID=cds-AYM14747.1;Parent=gene-At1D1108_51210;Dbxref=NCBI_GP:AYM14747.1;Name=AYM14747.1;gbkey=CDS;locus_tag=At1D1108_51210;product=hypothetical protein;protein_id=AYM14747.1;transl_table=11	1.5043103448275863	31.53448275862069	4.504310344827586	8.004310344827587	8.004310344827587	86.01293103448276	11.4062008476072	-0.522331641514643	0.392265398409203	-1.33157715065594	0.182999177434227	NA
sense	CP032924.1	Genbank	gene	105066	106010	.	+	.	ID=gene-At1D1108_51220;Name=At1D1108_51220;gbkey=Gene;gene_biotype=protein_coding;locus_tag=At1D1108_51220	25.004310344827587	66.5344827586207	29.504310344827587	75.50431034482759	46.50431034482759	92.51293103448276	60.1901484337223	-0.317521349179309	0.408706865561843	-0.776892623868252	0.437222123426856	0.999958075701613
sense	CP032924.1	Genbank	CDS	105066	106010	.	+	0	ID=cds-AYM14748.1;Parent=gene-At1D1108_51220;Dbxref=NCBI_GP:AYM14748.1;Name=AYM14748.1;gbkey=CDS;locus_tag=At1D1108_51220;product=hypothetical protein;protein_id=AYM14748.1;transl_table=11	25.004310344827587	66.5344827586207	29.504310344827587	75.50431034482759	46.50431034482759	92.51293103448276	60.1901484337223	-0.317521349179309	0.408706865561843	-0.776892623868252	0.437222123426856	0.999958075701613
sense	CP032924.1	Genbank	gene	106332	107366	.	-	.	ID=gene-At1D1108_51230;Name=At1D1108_51230;gbkey=Gene;gene_biotype=protein_coding;locus_tag=At1D1108_51230	4.091666666666667	28.108333333333334	5.066666666666666	9.125	9.541666666666666	40.55	11.5108995812131	-0.270521213063245	0.394554597159835	-0.685636956230057	0.492942070978272	NA
sense	CP032924.1	Genbank	CDS	106332	107366	.	-	0	ID=cds-AYM14749.1;Parent=gene-At1D1108_51230;Dbxref=NCBI_GP:AYM14749.1;Name=AYM14749.1;gbkey=CDS;locus_tag=At1D1108_51230;product=hypothetical protein;protein_id=AYM14749.1;transl_table=11	4.091666666666667	28.108333333333334	5.066666666666666	9.125	9.541666666666666	40.55	11.5108995812131	-0.270521213063245	0.394554597159835	-0.685636956230057	0.492942070978272	NA
sense	CP032924.1	Genbank	gene	107530	109089	.	+	.	ID=gene-At1D1108_51240;Name=At1D1108_51240;gbkey=Gene;gene_biotype=protein_coding;locus_tag=At1D1108_51240	4.754310344827586	33.53448275862069	7.254310344827586	7.004310344827586	6.004310344827586	51.51293103448276	11.5121206205082	0.0880210304871887	0.389292736480657	0.226104990509018	0.821119763230806	NA
sense	CP032924.1	Genbank	CDS	107530	109089	.	+	0	ID=cds-AYM14750.1;Parent=gene-At1D1108_51240;Dbxref=NCBI_GP:AYM14750.1;Name=AYM14750.1;gbkey=CDS;locus_tag=At1D1108_51240;product=hypothetical protein;protein_id=AYM14750.1;transl_table=11	4.754310344827586	33.53448275862069	7.254310344827586	7.004310344827586	6.004310344827586	51.51293103448276	11.5121206205082	0.0880210304871887	0.389292736480657	0.226104990509018	0.821119763230806	NA
sense	CP032924.1	Genbank	gene	109086	110090	.	+	.	ID=gene-At1D1108_51250;Name=At1D1108_51250;gbkey=Gene;gene_biotype=protein_coding;locus_tag=At1D1108_51250	6.754310344827586	29.78448275862069	8.254310344827587	12.504310344827587	8.254310344827587	47.76293103448276	14.5161663658848	-0.0626728324640587	0.386836408153162	-0.162013789661816	0.871294994756108	0.999958075701613
sense	CP032924.1	Genbank	CDS	109086	110090	.	+	0	ID=cds-AYM14751.1;Parent=gene-At1D1108_51250;Dbxref=NCBI_GP:AYM14751.1;Name=AYM14751.1;gbkey=CDS;locus_tag=At1D1108_51250;product=hypothetical protein;protein_id=AYM14751.1;transl_table=11	6.754310344827586	29.78448275862069	8.254310344827587	12.504310344827587	8.254310344827587	47.76293103448276	14.5161663658848	-0.0626728324640587	0.386836408153162	-0.162013789661816	0.871294994756108	0.999958075701613
sense	CP032924.1	Genbank	gene	110195	111118	.	+	.	ID=gene-At1D1108_51260;Name=At1D1108_51260;gbkey=Gene;gene_biotype=protein_coding;locus_tag=At1D1108_51260	1.0043103448275863	24.03448275862069	3.5043103448275863	6.754310344827586	7.754310344827586	33.01293103448276	8.12331605100134	-0.366907404476582	0.406626294859574	-0.902320900332555	0.366886426173118	NA
sense	CP032924.1	Genbank	CDS	110195	111118	.	+	0	ID=cds-AYM14752.1;Parent=gene-At1D1108_51260;Dbxref=NCBI_GP:AYM14752.1;Name=AYM14752.1;gbkey=CDS;locus_tag=At1D1108_51260;product=hypothetical protein;protein_id=AYM14752.1;transl_table=11	1.0043103448275863	24.03448275862069	3.5043103448275863	6.754310344827586	7.754310344827586	33.01293103448276	8.12331605100134	-0.366907404476582	0.406626294859574	-0.902320900332555	0.366886426173118	NA
sense	CP032924.1	Genbank	gene	111196	112140	.	+	.	ID=gene-At1D1108_51270;Name=At1D1108_51270;gbkey=Gene;gene_biotype=protein_coding;locus_tag=At1D1108_51270	1.0043103448275863	24.28448275862069	6.504310344827586	5.004310344827586	1.5043103448275863	34.26293103448276	6.57129039064628	0.142886612598042	0.408578571853593	0.34971636410057	0.726551571478599	NA
sense	CP032924.1	Genbank	CDS	111196	112140	.	+	0	ID=cds-AYM14753.1;Parent=gene-At1D1108_51270;Dbxref=NCBI_GP:AYM14753.1;Name=AYM14753.1;gbkey=CDS;locus_tag=At1D1108_51270;product=hypothetical protein;protein_id=AYM14753.1;transl_table=11	1.0043103448275863	24.28448275862069	6.504310344827586	5.004310344827586	1.5043103448275863	34.26293103448276	6.57129039064628	0.142886612598042	0.408578571853593	0.34971636410057	0.726551571478599	NA
sense	CP032924.1	Genbank	gene	112165	113199	.	+	.	ID=gene-At1D1108_51280;Name=At1D1108_51280;gbkey=Gene;gene_biotype=protein_coding;locus_tag=At1D1108_51280	7.004310344827586	32.03448275862069	10.004310344827587	26.504310344827587	23.254310344827587	41.26293103448276	22.90566651041	-0.589170831567266	0.397422570196709	-1.48247954633188	0.138212741984886	0.999958075701613
sense	CP032924.1	Genbank	CDS	112165	113199	.	+	0	ID=cds-AYM14754.1;Parent=gene-At1D1108_51280;Dbxref=NCBI_GP:AYM14754.1;Name=AYM14754.1;gbkey=CDS;locus_tag=At1D1108_51280;product=hypothetical protein;protein_id=AYM14754.1;transl_table=11	7.004310344827586	32.03448275862069	10.004310344827587	26.504310344827587	23.254310344827587	41.26293103448276	22.90566651041	-0.589170831567266	0.397422570196709	-1.48247954633188	0.138212741984886	0.999958075701613
sense	CP032924.1	Genbank	gene	113231	114130	.	+	.	ID=gene-At1D1108_51290;Name=At1D1108_51290;gbkey=Gene;gene_biotype=protein_coding;locus_tag=At1D1108_51290	5.004310344827586	19.78448275862069	3.7543103448275863	2.0043103448275863	3.0043103448275863	29.012931034482758	7.06309112455958	0.368026217331887	0.408624685381368	0.900646070827585	0.36777653082222	NA
sense	CP032924.1	Genbank	CDS	113231	114130	.	+	0	ID=cds-AYM14755.1;Parent=gene-At1D1108_51290;Dbxref=NCBI_GP:AYM14755.1;Name=AYM14755.1;gbkey=CDS;locus_tag=At1D1108_51290;product=hypothetical protein;protein_id=AYM14755.1;transl_table=11	5.004310344827586	19.78448275862069	3.7543103448275863	2.0043103448275863	3.0043103448275863	29.012931034482758	7.06309112455958	0.368026217331887	0.408624685381368	0.900646070827585	0.36777653082222	NA
sense	CP032924.1	Genbank	gene	114152	115177	.	+	.	ID=gene-At1D1108_51300;Name=At1D1108_51300;gbkey=Gene;gene_biotype=protein_coding;locus_tag=At1D1108_51300	5.754310344827586	38.78448275862069	7.504310344827586	14.504310344827587	10.254310344827587	48.01293103448276	15.5964597560629	-0.136727156853069	0.383542083834554	-0.356485409596012	0.721477076822942	0.999958075701613
sense	CP032924.1	Genbank	CDS	114152	115177	.	+	0	ID=cds-AYM14756.1;Parent=gene-At1D1108_51300;Dbxref=NCBI_GP:AYM14756.1;Name=AYM14756.1;gbkey=CDS;locus_tag=At1D1108_51300;product=hypothetical protein;protein_id=AYM14756.1;transl_table=11	5.754310344827586	38.78448275862069	7.504310344827586	14.504310344827587	10.254310344827587	48.01293103448276	15.5964597560629	-0.136727156853069	0.383542083834554	-0.356485409596012	0.721477076822942	0.999958075701613
sense	CP032924.1	Genbank	gene	115281	117188	.	+	.	ID=gene-At1D1108_51310;Name=iolC;gbkey=Gene;gene=iolC;gene_biotype=protein_coding;locus_tag=At1D1108_51310	3.7543103448275863	48.78448275862069	9.754310344827587	7.754310344827586	4.504310344827586	71.51293103448276	13.1908200709724	0.160435323391532	0.382746704451679	0.4191683991672	0.675093065216733	0.999958075701613
sense	CP032924.1	Genbank	CDS	115281	117188	.	+	0	ID=cds-AYM14757.1;Parent=gene-At1D1108_51310;Dbxref=NCBI_GP:AYM14757.1;Name=AYM14757.1;gbkey=CDS;gene=iolC;locus_tag=At1D1108_51310;product=5-dehydro-2-deoxygluconokinase;protein_id=AYM14757.1;transl_table=11	3.7543103448275863	48.78448275862069	9.754310344827587	7.754310344827586	4.504310344827586	71.51293103448276	13.1908200709724	0.160435323391532	0.382746704451679	0.4191683991672	0.675093065216733	0.999958075701613
sense	CP032924.1	Genbank	gene	117190	119022	.	+	.	ID=gene-At1D1108_51320;Name=iolD;gbkey=Gene;gene=iolD;gene_biotype=protein_coding;locus_tag=At1D1108_51320	7.504310344827586	42.53448275862069	13.254310344827587	20.254310344827587	15.254310344827587	73.26293103448276	21.7028308400018	-0.233708390953335	0.376894505640916	-0.620089673517287	0.535198750412011	0.999958075701613
sense	CP032924.1	Genbank	CDS	117190	119022	.	+	0	ID=cds-AYM14758.1;Parent=gene-At1D1108_51320;Dbxref=NCBI_GP:AYM14758.1;Name=AYM14758.1;gbkey=CDS;gene=iolD;locus_tag=At1D1108_51320;product=3D-(3%2C5/4)-trihydroxycyclohexane-1%2C2-dione acylhydrolase (decyclizing);protein_id=AYM14758.1;transl_table=11	7.504310344827586	42.53448275862069	13.254310344827587	20.254310344827587	15.254310344827587	73.26293103448276	21.7028308400018	-0.233708390953335	0.376894505640916	-0.620089673517287	0.535198750412011	0.999958075701613
sense	CP032924.1	Genbank	gene	119079	119888	.	+	.	ID=gene-At1D1108_51330;Name=iolB;gbkey=Gene;gene=iolB;gene_biotype=protein_coding;locus_tag=At1D1108_51330	3.5043103448275863	24.03448275862069	3.5043103448275863	4.504310344827586	3.2543103448275863	27.262931034482758	7.43525668244954	0.235632023055709	0.407039757348681	0.578891911174811	0.56266210847707	NA
sense	CP032924.1	Genbank	CDS	119079	119888	.	+	0	ID=cds-AYM14759.1;Parent=gene-At1D1108_51330;Dbxref=NCBI_GP:AYM14759.1;Name=AYM14759.1;gbkey=CDS;gene=iolB;locus_tag=At1D1108_51330;product=5-deoxy-glucuronate isomerase;protein_id=AYM14759.1;transl_table=11	3.5043103448275863	24.03448275862069	3.5043103448275863	4.504310344827586	3.2543103448275863	27.262931034482758	7.43525668244954	0.235632023055709	0.407039757348681	0.578891911174811	0.56266210847707	NA
sense	CP032924.1	Genbank	gene	119910	120320	.	+	.	ID=gene-At1D1108_51340;Name=At1D1108_51340;gbkey=Gene;gene_biotype=protein_coding;locus_tag=At1D1108_51340	2.0043103448275863	10.28448275862069	1.2543103448275863	11.254310344827587	12.004310344827587	20.262931034482758	8.88890608967661	-0.938978941947413	0.40889583415204	-2.29637688506817	0.0216543414491582	NA
